sample_id,protein,gene,n_cells,protein_mean,protein_std,rna_mean,rna_std,cell_pearson_r,cell_spearman_r,cell_pearson_p,cell_spearman_p,grid_pearson_r,grid_spearman_r,ssim,note,stage,error
E02,CD8,CD8A,27425.0,58.95814081747766,109.82295248615242,0.6117714643478394,1.682637333869934,0.00703816619247709,0.019686970402004556,0.24380999336726536,0.0011124454747291099,0.4243505227314127,0.8342249389732886,0.5870150054988427,,normal,
E02,HLA-DR,HLA-DRA,27425.0,30.660509197235687,16.105432193565377,1.2661322355270386,2.3181581497192383,0.17399712644581777,0.16947873307483724,2.365925688694848e-185,8.090184052053998e-176,0.6230693936044671,0.8741872114970594,0.6437267767736936,,normal,
E02,KI67,MKI67,27425.0,34.689269458976064,32.43405800564937,0.0007739506545476615,0.06421161442995071,0.01457376383782007,0.0093424251462546,0.015799884602961174,0.12183549225170341,0.08371309744291111,0.0694750466525006,0.5043238593758091,,normal,
E02,PD1,PDCD1,27425.0,44.84202275277818,32.34273073550772,0.18721041083335876,0.9616991877555847,0.002964990760462085,0.003258347361894592,0.6234293827028385,0.5894899581616035,0.19989591985103555,0.6877228785008922,0.6647240424796522,,normal,
E02,PDL1,CD274,27425.0,52.286594575303475,33.81032899917451,0.7845109105110168,1.8832197189331055,0.00785252868153439,0.009985734166768326,0.1934713072409082,0.0981980630623829,0.4064450574830147,0.7847123519202944,0.5955097615249507,,normal,
E02,aSMA,ACTA2,27425.0,195.43516017751256,464.6719346870658,0.3340406119823456,1.290534257888794,0.2048376302204089,0.10477962017620036,1.3259316106718479e-257,8.374751819378095e-68,0.5693604102570786,0.7839878221383381,0.6861215912131191,,normal,
E02,CD31,PECAM1,27425.0,174.40748677242863,316.9163597405003,0.5991913080215454,1.669126272201538,0.08615179775752625,0.04209324194584895,2.416344405688515e-46,3.088828665045285e-12,0.5234748568742662,0.8519331348103337,0.7103404908671104,,normal,
E02,PanCK,EPCAM,27425.0,266.74042382348256,384.2803882512493,0.0001648423058213666,0.027298200875520706,0.002861513667701975,0.0060210981818911375,0.6355996001068052,0.31872215563281375,0.02050853304539508,0.03381108151733669,0.5975015554223319,,normal,
E02,CD20,MS4A1,27425.0,76.04652007776384,56.8113949543364,0.7736800909042358,1.8660304546356201,0.04390410924381376,0.0408250249079131,3.492190881404418e-13,1.3484853093590387e-11,0.6048422771909314,0.8142668770759129,0.6219985565312721,,normal,
E02,CD45,PTPRC,,,,,,,,,,,,,,normal,gene_not_found
E02,CD11c,ITGAX,27425.0,36.253272027410596,28.517319503276216,0.2482677847146988,1.0950367450714111,0.017787906054678334,0.016262606854230147,0.0032205386214296627,0.007076480302656216,0.4213246931233522,0.7565920640305327,0.5769436024041155,,normal,
E03,CD4,CD4,79337.0,92.97045735996943,82.80962324630019,0.6176120042800903,1.663753867149353,0.0908145432761561,0.0911878796133014,6.687326412292766e-145,4.396769238535931e-146,0.6241341356804718,0.6800664032399882,0.4284026275846118,,normal,
E03,CD68,CD68,79337.0,115.33791017217014,132.88400802521863,0.9736668467521667,2.0301148891448975,0.15315420672754904,0.16602716057323788,0.0,0.0,0.7012223506201933,0.7701933187904222,0.46818288638161976,,normal,
E03,FOXP3,FOXP3,79337.0,44.17260606481393,25.047169399367903,0.13362644612789154,0.808333694934845,-0.0014577595991806705,-0.0016575923809996843,0.6813670839936504,0.6405828011200214,0.3417926656287915,0.3989146435311551,0.17269999783847356,,normal,
E03,CD3,CD3D,79337.0,80.17056020070248,83.91654307892465,0.7409870624542236,1.7987749576568604,0.08579588634569466,0.061172966392433185,1.7354050557196013e-129,1.191692566351599e-66,0.5640272575116305,0.640004961083787,0.3789673623126167,,normal,
E03,CD8,CD8A,79337.0,68.97367867557253,120.57218930090656,0.6281096339225769,1.682134747505188,0.09833674708126985,0.07027569601817747,1.141564317186212e-169,2.056517628401748e-87,0.47097578449347033,0.6619847888765145,0.31851688955851076,,normal,
E03,HLA-DR,HLA-DRA,79337.0,40.909917688921034,29.3774409721753,3.0660760402679443,3.0245068073272705,0.3426934393126674,0.4370343392057507,0.0,0.0,0.7689914624177834,0.7840112702488549,0.39318804028101906,,normal,
E03,KI67,MKI67,79337.0,27.68146172990378,30.988543384130075,0.0002937784302048385,0.03722267970442772,0.0013234460269403333,0.004789112772809882,0.7093218588382443,0.17736026418976725,0.023512370101600403,0.037154101546373074,0.15365532671574425,,normal,
E03,PD1,PDCD1,79337.0,27.655296364060195,22.307247996256855,0.18241025507450104,0.9344168305397034,0.029824923123081142,0.015765482563840964,4.371824890292315e-17,8.960765543279046e-06,0.37079149141718193,0.5152394888130384,0.4826746924237776,,normal,
E03,PDL1,CD274,79337.0,43.02307775289271,26.781636708731824,0.7880339622497559,1.8577524423599243,-0.0028067204261028236,-0.015003237474334467,0.4292048147031896,2.3776915827761942e-05,0.5862408465055864,0.5650067572239043,0.2895773405638689,,normal,
E03,aSMA,ACTA2,79337.0,241.56705735276978,391.58645239470064,0.7327160239219666,1.8710004091262817,0.2632984183959857,0.23813147886371502,0.0,0.0,0.5471429449995328,0.773281396441967,0.40944122064341626,,normal,
E03,CD31,PECAM1,79337.0,134.72610289050075,289.8044421806621,0.7944473028182983,1.8816466331481934,0.2361133290494109,0.14750421359760965,0.0,0.0,0.6093750756746916,0.7299704896792848,0.5291507545459573,,normal,
E03,PanCK,EPCAM,79337.0,126.43115689112669,207.6724599298348,0.00010712779476307333,0.02134205959737301,0.0004029522411592985,-0.0005836067449872978,0.9096364884368131,0.8694312896586802,-0.008933724305051065,0.0027280906765336046,0.22067318407412048,,normal,
E03,CD20,MS4A1,79337.0,71.28245456928006,81.02530115491994,0.8064572811126709,1.8715506792068481,0.1621438130347443,0.063536695926917,0.0,9.15567829307693e-72,0.7086072876473885,0.5949987391455683,0.35026334915171226,,normal,
E03,CD45,PTPRC,,,,,,,,,,,,,,normal,gene_not_found
E03,CD11c,ITGAX,79337.0,36.53127440780497,29.802426552865594,0.2888484001159668,1.167249321937561,0.0008685717525697333,0.0033399841163460017,0.8067311067137678,0.34683029104370144,0.3596198340733362,0.5125953877163341,0.21030552538295139,,normal,
E04,CD4,CD4,61236.0,65.70733798291629,38.737953518668675,0.965623140335083,2.005598545074463,0.26238468808471027,0.28508934660463703,0.0,0.0,0.8030969864132261,0.9302121584809944,0.6489887833467958,,normal,
E04,CD68,CD68,61236.0,62.77846026132688,53.590682433055896,1.9096109867095947,2.581700325012207,0.29054771096902837,0.3197340699843761,0.0,0.0,0.882695021834301,0.9548884356708558,0.7475244455197988,,normal,
E04,FOXP3,FOXP3,61236.0,38.40861478872518,15.111148566024339,0.054854292422533035,0.5211248397827148,0.03261665140338607,0.028498749955770578,6.844009962199863e-16,1.743932041765999e-12,0.1979829908191515,0.6134420828491849,0.43629231642098587,,normal,
E04,CD3,CD3D,61236.0,51.71620762802652,65.19196648730893,0.5349274277687073,1.5768132209777832,0.14304769429843964,0.20541839840847614,2.771333020787322e-277,0.0,0.30123896800279715,0.8841607469492445,0.6937610873661061,,normal,
E04,CD8,CD8A,61236.0,21.530009318765114,22.9496285507761,0.28566014766693115,1.183305025100708,0.2551965796017796,0.13642851482057147,0.0,3.5577868633250423e-252,0.7322659337677524,0.8982993558060939,0.6266763326497974,,normal,
E04,HLA-DR,HLA-DRA,61236.0,28.01888887389213,11.078873437237082,4.362215042114258,2.7559595108032227,0.2550799507333754,0.3105615407499641,0.0,0.0,0.9406617077908717,0.9669524109003872,0.7495306020932814,,normal,
E04,KI67,MKI67,61236.0,41.046783097229564,33.65213021076719,0.0002521545102354139,0.03629150614142418,0.00392982113677749,0.0048750038923079785,0.3308248102644351,0.22768389334573186,0.034599738098191515,0.045865435890984664,0.5034380245428933,,normal,
E04,PD1,PDCD1,61236.0,23.15189572669795,7.682496549718493,0.06025581806898117,0.5449895262718201,0.03504275842499024,0.035298178201499074,4.1670238523685335e-18,2.3853821568105114e-18,0.35925827175467334,0.6336776197942371,0.4879005726365599,,normal,
E04,PDL1,CD274,61236.0,73.57714422742218,39.73727885025443,0.4122889041900635,1.3749620914459229,0.11209064135530264,0.09982282681541285,2.1619454225097512e-170,2.2220791448200776e-135,0.75446379053362,0.889458457039814,0.5652101852858348,,normal,
E04,aSMA,ACTA2,61236.0,99.74194319065545,315.17338387937053,0.6448163986206055,1.7580335140228271,0.27894395433027575,0.3271348769041075,0.0,0.0,0.688081928436631,0.9320505323413042,0.6543379958083375,,normal,
E04,CD31,PECAM1,61236.0,81.93317838562211,151.62046462115634,0.6421422362327576,1.728088140487671,0.26506691341200234,0.2685604511198824,0.0,0.0,0.6634878882327628,0.9317113423944439,0.7293643794723789,,normal,
E04,PanCK,EPCAM,61236.0,123.31978137571815,137.64606790714134,7.653990905964747e-05,0.018940338864922523,-0.0028585723226500614,-0.004666380465338027,0.4793386228481199,0.2482047107970993,0.018835663392943906,0.027317292788508894,0.5482494241328086,,normal,
E04,CD20,MS4A1,61236.0,46.20567656506287,12.888069274305455,0.2209370881319046,1.0329995155334473,0.022961719275120897,-0.0012885719703965145,1.3256978226610348e-08,0.7498308065738027,0.4478709778068911,0.8465063362841175,0.47729295127600596,,normal,
E04,CD45,PTPRC,,,,,,,,,,,,,,normal,gene_not_found
E04,CD11c,ITGAX,61236.0,37.954790643393075,22.39701999157378,0.2126094549894333,1.002524733543396,0.12280690659924419,0.12486670510122788,2.2651611249427604e-204,2.875889924321008e-211,0.537467260682197,0.8612364634928178,0.5445327099769113,,normal,
F01,CD4,CD4,50025.0,133.37448496872813,100.32290200945802,0.5407093167304993,1.6241073608398438,0.0331197892817576,0.03547687782118135,1.2676815280836137e-13,2.0687295908511924e-15,0.608655611862548,0.8447547092534379,0.5370583776335485,,metaplasia,
F01,CD68,CD68,50025.0,163.27209248540592,230.58643357948694,0.6381114721298218,1.752011775970459,0.05169173021761718,0.06149814032032086,5.919800341927919e-31,3.996578073765965e-43,0.5316403528427212,0.8424617253783382,0.5526826633921392,,metaplasia,
F01,FOXP3,FOXP3,50025.0,80.2106169044147,65.13036168989979,0.06574538350105286,0.5839694142341614,0.005029229676899503,0.014893787877069476,0.2606610556163951,0.0008644567213720332,0.3468191615333488,0.5197438879970578,0.49928376890889997,,metaplasia,
F01,CD3,CD3D,50025.0,103.06315843184633,97.70798414342352,0.6027336120605469,1.7046092748641968,0.024151769370672368,0.016830230193966435,6.571744928074065e-08,0.00016690461449100685,0.6090468976524541,0.8578053637191551,0.5880014469428967,,metaplasia,
F01,CD8,CD8A,50025.0,69.7496377509979,90.97012089034818,0.5705527663230896,1.665026068687439,0.011097577768531538,0.0029343547068106505,0.013060015969055035,0.5116371082466582,0.5758921807044526,0.8467816203013402,0.5455905461816266,,metaplasia,
F01,HLA-DR,HLA-DRA,50025.0,57.03677565185561,40.29763485194194,1.922659158706665,2.7809016704559326,0.183807216059787,0.2125719902759389,0.0,0.0,0.6856188691656488,0.8622414294334108,0.5770248859183562,,metaplasia,
F01,KI67,MKI67,50025.0,58.09890005818111,54.64490664879762,9.205935930367559e-05,0.02059003710746765,0.0034716574327128573,0.00572994354348417,0.43747554945928707,0.19999946279299555,0.024929151659282306,0.029770270977827338,0.4293006080087562,,metaplasia,
F01,PD1,PDCD1,50025.0,44.50827686503699,23.0043264863316,0.15720690786838531,0.9018499255180359,0.01474480526799147,0.010646710255166213,0.0009739011002503219,0.017252599110092796,0.4233233692868821,0.6666746907240231,0.5171543315411775,,metaplasia,
F01,PDL1,CD274,50025.0,84.31418792309677,56.58503809853864,0.7369346618652344,1.8690268993377686,0.003844297990776672,0.0074672770223204845,0.3898950370618768,0.09489308539635533,0.6074452342495092,0.8568614985431353,0.5635779347404691,,metaplasia,
F01,aSMA,ACTA2,50025.0,217.7061868585973,416.5739816060179,0.28028813004493713,1.206072449684143,0.11161223863822725,0.08185200672196953,2.1802863163155425e-138,4.150311517082033e-75,0.4950426229344326,0.7913484807213911,0.6167502030246536,,metaplasia,
F01,CD31,PECAM1,50025.0,133.31248997781464,192.5576123873559,0.7500394582748413,1.8871828317642212,0.08757081797824895,0.056270275921877264,9.733022372785913e-86,2.2431545357311806e-36,0.5993991554155781,0.8660317607727385,0.591899831821759,,metaplasia,
F01,PanCK,EPCAM,50025.0,225.76675087855529,337.45596843299825,8.055534999584779e-05,0.01801704429090023,0.004787537371026773,0.006284454208959295,0.2842715649786974,0.15984985752841102,0.03730726049832104,0.034566507554039644,0.4602674746993994,,metaplasia,
F01,CD20,MS4A1,50025.0,75.44820981070515,61.252582945012364,0.7819899916648865,1.9199950695037842,0.09147462740622407,0.0755406858031862,2.0686456228579905e-93,3.237745866600363e-64,0.746978069774393,0.8962438146165724,0.6570274674816275,,metaplasia,
F01,CD45,PTPRC,,,,,,,,,,,,,,metaplasia,gene_not_found
F01,CD11c,ITGAX,50025.0,53.548364158625894,34.235022518725344,0.25433608889579773,1.1339001655578613,-0.009525315483834163,-0.009394034345969651,0.033134248773548286,0.0356331658583532,0.49491476862515194,0.7778077253132535,0.4648313507981587,,metaplasia,
F02,CD4,CD4,30356.0,98.7180974631615,75.51234330026583,0.5711223483085632,1.6094770431518555,0.05830141554220097,0.06349782718087046,2.8102173176844224e-24,1.6787424985636702e-28,0.6124662392830171,0.8793928331433557,0.520877890621945,,metaplasia,
F02,CD68,CD68,30356.0,100.85043149908077,126.94196220597038,0.6554412245750427,1.722641110420227,0.04355213107613003,0.06902226735620322,3.165515822749762e-14,2.2003206754336834e-33,0.4601189597027231,0.8667419025208771,0.6122312683536597,,metaplasia,
F02,FOXP3,FOXP3,30356.0,81.15003446838594,41.23559838628908,0.0776488408446312,0.6263934373855591,-0.00274717332062856,-0.002791765973073807,0.6322086542153756,0.6266909917451708,0.3233384771634128,0.51911405777391,0.47790942636142936,,metaplasia,
F02,CD3,CD3D,30356.0,61.55539912205743,69.47611695713205,0.7031915187835693,1.7712340354919434,0.021172714898064708,0.015925765587551256,0.00022497971349874095,0.005523505470389053,0.5209632705797944,0.8656168636511574,0.5616462948621141,,metaplasia,
F02,CD8,CD8A,30356.0,56.64783087939499,96.3787839369962,0.6242129802703857,1.6857086420059204,0.02535078596380132,0.026699637139078043,9.9900502771083e-06,3.2792131857742285e-06,0.5517831123869783,0.8839285251311255,0.6244775499653373,,metaplasia,
F02,HLA-DR,HLA-DRA,30356.0,37.01282796945323,22.490194238726758,1.591341495513916,2.5114190578460693,0.2544916588459186,0.2666376670100173,0.0,0.0,0.7944711134596145,0.9204787319951964,0.6390983889104808,,metaplasia,
F02,KI67,MKI67,30356.0,39.5291334764616,36.14481748156372,0.00014250270032789558,0.02482779696583748,-0.0026135421464074486,-0.00520483358418999,0.6488655325332995,0.36450962558005817,0.0109862354726016,0.02028315244856838,0.5074896696110056,,metaplasia,
F02,PD1,PDCD1,30356.0,47.45729785699592,21.97570281341955,0.18546423316001892,0.9505709409713745,-0.017662079025585465,-0.01975069965442253,0.002088340708840308,0.0005788127051701982,0.35606005193188406,0.6951393719239144,0.4668165471599838,,metaplasia,
F02,PDL1,CD274,30356.0,68.81652427607246,43.66993462610367,0.7992759346961975,1.8798346519470215,-0.0020822969971433397,-0.0019519366916175345,0.7167666152473654,0.7338025113142075,0.652395242680067,0.8466542663895715,0.6043771450771911,,metaplasia,
F02,aSMA,ACTA2,30356.0,229.51051547089878,422.73347752173606,0.35868075489997864,1.3352311849594116,0.13713801241599294,0.0995170379386218,2.4054362089000314e-127,1.1438680925998583e-67,0.4854565550146644,0.8282461318209188,0.6324503794613469,,metaplasia,
F02,CD31,PECAM1,30356.0,158.3076484525986,298.3684173429422,0.6196944117546082,1.6804522275924683,0.07790179535701948,0.052826483356641425,4.411866347625203e-42,3.2613769384991786e-20,0.5078544496232574,0.8877591997111257,0.617985096059836,,metaplasia,
F02,PanCK,EPCAM,30356.0,279.3256582296773,386.5692285803396,0.0,0.0,,,,,,,0.549646240015205,zero_variance_rna,metaplasia,
F02,CD20,MS4A1,30356.0,67.89815616231758,44.84162702381387,0.7693328261375427,1.8468211889266968,0.04814980977650303,0.031955472493313146,4.712723385863753e-17,2.5651992403630712e-08,0.6583478803336349,0.8711452910603811,0.616280917312651,,metaplasia,
F02,CD45,PTPRC,,,,,,,,,,,,,,metaplasia,gene_not_found
F02,CD11c,ITGAX,30356.0,37.59788668104625,26.758073731267583,0.2694200575351715,1.130083680152893,0.021697924029116127,0.03184637079148375,0.00015637992779656795,2.8605587695926226e-08,0.5323772731355387,0.7953866171519944,0.5397369647479574,,metaplasia,
F03,CD4,CD4,71482.0,137.7000525912698,119.57134548523342,0.5627720355987549,1.6083248853683472,0.04709099709291818,0.044738900037410684,2.1912750325830593e-36,5.2762242533028596e-33,0.5077909843997963,0.7343458322095641,0.523985932383915,,metaplasia,
F03,CD68,CD68,71482.0,96.87515916136428,129.88369819303065,0.598568320274353,1.6621500253677368,0.04213707920557215,0.05155033683734027,1.8325892521926908e-29,2.8678513218784333e-43,0.46507173820310943,0.7358587327736813,0.5021735060435577,,metaplasia,
F03,FOXP3,FOXP3,71482.0,62.348299649406854,40.35709007631945,0.12171313911676407,0.7775850296020508,0.0012328412249866343,0.006492954634739721,0.741695992145998,0.08257233177494205,0.30395635181590663,0.552474300653105,0.3174290362477469,,metaplasia,
F03,CD3,CD3D,71482.0,112.28002332628398,107.58625797970726,0.7043218612670898,1.7798428535461426,0.048374034969117255,0.0379994474311039,2.652417481219589e-38,2.89805412228798e-24,0.40493188493234483,0.7468214156596509,0.4851562766397399,,metaplasia,
F03,CD8,CD8A,71482.0,90.14810354415769,141.44608275811154,0.5862702131271362,1.6458810567855835,0.044505880632489676,0.044044360179920354,1.116836675036723e-32,4.875695525136204e-32,0.4408881005212152,0.7734920616202782,0.5071602950284673,,metaplasia,
F03,HLA-DR,HLA-DRA,71482.0,54.5964493052429,46.0172893464686,2.3495254516601562,2.851668119430542,0.33584278604186624,0.39851836116494105,0.0,0.0,0.7535901609417635,0.8939498139998693,0.45940877960025134,,metaplasia,
F03,KI67,MKI67,71482.0,34.479816227342276,36.11044542250746,0.00021437891700770706,0.03346734121441841,-0.0006146779238667172,0.0016499246287608909,0.8694649457997565,0.6591272978550802,0.025491235613631643,0.0382449585503143,0.29975444904561244,,metaplasia,
F03,PD1,PDCD1,71482.0,38.30449477218104,23.84266887723535,0.17263729870319366,0.922321617603302,0.010548329331784444,0.012049532995526972,0.004798730991698038,0.001274600843838792,0.23895556168818202,0.6252419060807072,0.38837136662380384,,metaplasia,
F03,PDL1,CD274,71482.0,58.058505239607356,33.3562922291534,0.7738120555877686,1.8611071109771729,0.0061175763069620005,0.004602171814485588,0.10192561003937814,0.21853721773449772,0.5727219106701116,0.6875530404455182,0.4691987334436171,,metaplasia,
F03,aSMA,ACTA2,71482.0,322.0195785529715,524.4483255502187,0.45403242111206055,1.5134888887405396,0.21994440869018914,0.16025440753077647,0.0,0.0,0.686158668866472,0.8366192472665177,0.6400279777746987,,metaplasia,
F03,CD31,PECAM1,71482.0,164.66901495098915,299.5911406215355,0.6507045030593872,1.7336417436599731,0.09875322997802939,0.0627372279729493,2.3236299450756275e-154,2.900842777503787e-63,0.4737844583731644,0.7648751795514711,0.5284815456960633,,metaplasia,
F03,PanCK,EPCAM,71482.0,173.41973032479132,322.34850288243854,7.236748933792114e-05,0.01934811845421791,-0.0017593496331390426,-0.0014494343844170528,0.6380878861824247,0.6983743067870432,-0.005900180113178208,0.010579807839464371,0.38343500130293134,,metaplasia,
F03,CD20,MS4A1,71482.0,84.73209683511962,73.6020416519779,0.7942075729370117,1.8814347982406616,0.12643663767105848,0.06159771697297258,1.7168426116885139e-252,4.765292405882278e-61,0.6525558494694955,0.7422342267822364,0.5775530789248265,,metaplasia,
F03,CD45,PTPRC,,,,,,,,,,,,,,metaplasia,gene_not_found
F03,CD11c,ITGAX,71482.0,44.39709987220983,33.865260604169464,0.23142388463020325,1.0613744258880615,0.005101906093634441,0.0036961033682037093,0.17255603074823073,0.3230641838618321,0.23898263164333647,0.6747525501809423,0.46987076846477605,,metaplasia,
F04,CD4,CD4,68686.0,67.0931354691134,43.739602150293514,0.8687037825584412,1.915845513343811,0.2386900403868152,0.28125269793028607,0.0,0.0,0.7554165146548824,0.9320010492166084,0.6832102136710024,,metaplasia,
F04,CD68,CD68,68686.0,58.30097817914752,55.20455689051886,1.7973840236663818,2.5369300842285156,0.31727740361583656,0.35322896179363783,0.0,0.0,0.8660729975579298,0.9581062964328767,0.793174048947031,,metaplasia,
F04,FOXP3,FOXP3,68686.0,42.51751345095785,19.61954406919902,0.05078586935997009,0.49882638454437256,0.024906153850437214,0.027615730479049444,6.65194291546987e-11,4.527279083963114e-13,0.4131006877121396,0.6146317644663064,0.5588280391911261,,metaplasia,
F04,CD3,CD3D,68686.0,66.67635462463254,93.9608462312619,0.46123427152633667,1.4694619178771973,0.06943397382679749,0.14857200495338124,3.652661598192656e-74,0.0,0.31366349638641333,0.8851521114453091,0.7090123778203595,,metaplasia,
F04,CD8,CD8A,68686.0,24.518849057156377,30.083381576305182,0.2815665602684021,1.1806519031524658,0.22833696138904688,0.15172483471725243,0.0,0.0,0.6559357734825602,0.9058578208954747,0.6876821825454835,,metaplasia,
F04,HLA-DR,HLA-DRA,68686.0,28.54414140140846,14.425941691933621,4.5499372482299805,2.804635524749756,0.2614151023262777,0.3416844163079554,0.0,0.0,0.9179321460687492,0.97191349761887,0.7998872451341028,,metaplasia,
F04,KI67,MKI67,68686.0,37.187495230931084,31.94930561292123,0.00028164873947389424,0.03718697279691696,0.0039022245816516684,0.0067763700066984294,0.30645876979693365,0.07574279551861837,0.05464218524247544,0.06509666978690562,0.5512749704753471,,metaplasia,
F04,PD1,PDCD1,68686.0,25.245537141113413,8.722221370999364,0.050077635794878006,0.4954107403755188,0.027752840509761748,0.033366753333898644,3.470958165670684e-13,2.190227460025568e-18,0.3792246979412841,0.6415009690219252,0.5283000165195166,,metaplasia,
F04,PDL1,CD274,68686.0,80.2282678781606,42.0468898672344,0.3920888900756836,1.3429971933364868,0.13145135178348483,0.11959316906782198,2.492447875573427e-262,3.5446811493586923e-217,0.5891965346244812,0.9032574375530162,0.5580038867925546,,metaplasia,
F04,aSMA,ACTA2,68686.0,156.2356915976331,430.97622330373315,0.7019778490066528,1.8772200345993042,0.35150687294806837,0.34752484590875976,0.0,0.0,0.8291554023793672,0.9554499878378045,0.7503269480674659,,metaplasia,
F04,CD31,PECAM1,68686.0,74.00011253275198,134.84273213971676,0.5597875118255615,1.6170488595962524,0.2470259398598093,0.25307948764533494,0.0,0.0,0.7016528218313887,0.9380053285395378,0.7863019467290359,,metaplasia,
F04,PanCK,EPCAM,68686.0,111.54228880478527,144.7253391794595,5.939929178566672e-05,0.01556725986301899,0.0032028537311435106,0.004781032623978864,0.4012498024538955,0.2102064133262555,0.047627938272374624,0.0395613680967896,0.6162537174088525,,metaplasia,
F04,CD20,MS4A1,68686.0,47.43777193219309,20.09455354658589,0.2593357563018799,1.1302073001861572,0.12219586067876308,0.04634070780396189,1.0357673067613572e-226,5.647036484795778e-34,0.7012160049568986,0.8588078625827965,0.6159007733379304,,metaplasia,
F04,CD45,PTPRC,,,,,,,,,,,,,,metaplasia,gene_not_found
F04,CD11c,ITGAX,68686.0,33.540945671819344,21.194431130277625,0.18837954103946686,0.9462555050849915,0.13519648255793046,0.13017023392318958,1.6623744219971033e-277,3.0674670124667783e-257,0.5033986035772389,0.8562091411671092,0.573334534209554,,metaplasia,
G01,CD4,CD4,138377.0,90.82554352422382,69.17673956638033,0.7532370090484619,1.7674009799957275,0.20188124773135244,0.18979288198467129,0.0,0.0,0.6755150784258144,0.7124520328983891,0.5680431824637017,,cancer,
G01,CD68,CD68,138377.0,75.06409824336005,118.0766472098065,1.594830870628357,2.3840248584747314,0.280618343762144,0.3045087804839781,0.0,0.0,0.7376465630268287,0.8092643579875458,0.5504631816965976,,cancer,
G01,FOXP3,FOXP3,138377.0,53.77878090692061,31.150852204469043,0.09121184796094894,0.6609802842140198,0.00698399214115856,0.014289373087242069,0.009377188612886632,1.0622724942651866e-07,0.28867219951500295,0.45399986273097964,0.21772531590952313,,cancer,
G01,CD3,CD3D,138377.0,74.49825470081059,76.1803522715013,0.6785845756530762,1.703537106513977,0.13646683972241702,0.13400407703303657,0.0,0.0,0.49565161443308514,0.6471615747599706,0.48805445685615506,,cancer,
G01,CD8,CD8A,138377.0,42.99442424198578,54.393473239408465,0.5828084349632263,1.6038413047790527,0.198008868754383,0.146662578331461,0.0,0.0,0.637346384402979,0.6996395970972351,0.5476377727544597,,cancer,
G01,HLA-DR,HLA-DRA,138377.0,35.60022042512411,21.739495147531937,4.905691623687744,2.705388069152832,0.2842194305132466,0.41064358284995084,0.0,0.0,0.8124043667985472,0.8489315917032187,0.4830146966843384,,cancer,
G01,KI67,MKI67,138377.0,63.56300915217445,50.386918778973566,0.000567870563827455,0.0515621155500412,0.007543693485067886,0.008612165719252366,0.005012994461914697,0.0013568551059745225,0.050263436082540046,0.08945776073149252,0.12951891847831679,,cancer,
G01,PD1,PDCD1,138377.0,33.11310539461679,14.49519770922197,0.1175675168633461,0.7472958564758301,0.023106952526872494,0.029359278556543623,8.208470882420135e-18,8.887012422434833e-28,0.431060047202749,0.5221608572797358,0.2578261213768429,,cancer,
G01,PDL1,CD274,138377.0,119.2623301395778,65.23267943294383,0.7196532487869263,1.7442930936813354,0.030780025003858735,0.034430945923770766,2.2848752597738033e-30,1.4106446593631972e-37,0.6127281796944241,0.6561842142354518,0.29888526474013677,,cancer,
G01,aSMA,ACTA2,138377.0,47.646839477732335,205.59782959624576,0.27190160751342773,1.1396201848983765,0.22448243693574826,0.11730064956687339,0.0,0.0,0.6617523217089967,0.7255392179161638,0.408590498764144,,cancer,
G01,CD31,PECAM1,138377.0,67.35015390967882,184.6226018597126,0.7193076610565186,1.7698237895965576,0.2698540525931688,0.18921588009967652,0.0,0.0,0.6012678579519961,0.7888313614993803,0.4637372148771154,,cancer,
G01,PanCK,EPCAM,138377.0,155.07616266726,166.99463548121636,0.00023055975907482207,0.03274689242243767,-0.0013597214890921161,-0.0015649656313191395,0.6129975742777941,0.560467273175735,0.00036734365241220847,0.024674042856075915,0.17028999246693602,,cancer,
G01,CD20,MS4A1,138377.0,37.19643516374867,15.202338267093213,0.6062119007110596,1.6238377094268799,0.012888781112672328,0.016285124641852663,1.6295004574834852e-06,1.3760175201993413e-09,0.6109275463334267,0.5968333755422367,0.26726241864862066,,cancer,
G01,CD45,PTPRC,,,,,,,,,,,,,,cancer,gene_not_found
G01,CD11c,ITGAX,138377.0,31.305006519409396,24.413247770977982,0.23761382699012756,1.0408687591552734,0.09232623348485527,0.09219592913631823,1.3702680753339398e-259,7.346656039758337e-259,0.4206324860086418,0.640292938058144,0.26827374245969704,,cancer,
G02,CD4,CD4,70765.0,84.97135564231982,69.4317370924934,0.6025773882865906,1.5902639627456665,0.140306957262001,0.14163018085931708,6.56124136808962e-308,0.0,0.7207649999207347,0.8345585055729293,0.42209803266652696,,cancer,
G02,CD68,CD68,70765.0,163.71152100588426,187.14442440352508,1.515744924545288,2.2755515575408936,0.23227289053664202,0.26028176979921813,0.0,0.0,0.7085509373336943,0.8536037193774088,0.5571931252943833,,cancer,
G02,FOXP3,FOXP3,70765.0,65.42242890829814,30.597367804357493,0.056328192353248596,0.510918140411377,0.0028596837480730592,0.004616254647959616,0.4468288839814675,0.21945196870647246,0.30968545301717015,0.47033629418125494,0.30545576835753957,,cancer,
G02,CD3,CD3D,70765.0,30.49105736758554,44.33994254972103,0.6084548830986023,1.5960246324539185,0.026268305668550804,0.01908393682654778,2.77057460744591e-12,3.8339514865799296e-07,0.43794596367647104,0.7884574983254995,0.45991389100091035,,cancer,
